deal_id,company,contact_name,stage,deal_value,probability_pct,sales_rep,created_date,expected_close_date,lead_source,industry,days_in_stage,weighted_value
DEAL-5614,Company_178,Contact_106,SQL,328527.73,44,Rep_15,2024-05-20,2024-12-05,Email Campaign,Technology,10,144552.2
DEAL-5615,Company_35,Contact_113,Lead,52767.74,92,Rep_13,2024-03-24,2024-05-20,Partner,Logistics,12,48546.32
DEAL-5616,Company_120,Contact_73,Closed Won,242127.64,68,Rep_2,2024-03-27,2024-06-24,Website,Finance,86,164646.8
DEAL-5617,Company_31,Contact_37,Proposal,29615.73,43,Rep_4,2024-04-25,2024-12-31,Event,Technology,60,12734.76
DEAL-5618,Company_113,Contact_274,SQL,200562.48,72,Rep_11,2024-04-16,2024-08-10,Email Campaign,Manufacturing,76,144404.99
DEAL-5619,Company_64,Contact_32,Lead,458113.7,47,Rep_12,2024-10-03,2025-01-26,Partner,Finance,56,215313.44
DEAL-5620,Company_150,Contact_116,Closed Won,119940.09,76,Rep_12,2024-07-10,2025-06-29,Email Campaign,Finance,49,91154.47
DEAL-5621,Company_115,Contact_46,Closed Lost,475531.05,98,Rep_13,2024-05-30,2024-04-12,Event,Manufacturing,20,466020.43
DEAL-5622,Company_100,Contact_278,Opportunity,54461.91,79,Rep_8,2024-09-22,2025-01-07,Website,Logistics,87,43024.91
DEAL-5623,Company_136,Contact_62,SQL,334081.72,18,Rep_14,2024-09-25,2025-04-04,Website,Logistics,74,60134.71
DEAL-5624,Company_95,Contact_118,Proposal,483014.35,11,Rep_9,2024-12-08,2024-05-08,Event,Technology,48,53131.58
DEAL-5625,Company_3,Contact_226,Closed Won,328806.02,81,Rep_8,2024-04-23,2025-03-17,Website,Finance,10,266332.88
DEAL-5626,Company_119,Contact_171,Proposal,450006.96,85,Rep_10,2024-03-30,2024-11-03,Partner,Manufacturing,68,382505.92
DEAL-5627,Company_155,Contact_115,Lead,495560.08,58,Rep_7,2024-01-03,2025-01-01,Website,Finance,30,287424.85
DEAL-5628,Company_98,Contact_169,MQL,322712.5,28,Rep_10,2024-02-28,2024-03-26,Event,Technology,19,90359.5
DEAL-5629,Company_35,Contact_131,Lead,392220.6,88,Rep_13,2024-08-08,2024-09-29,Cold Call,Retail,66,345154.13
DEAL-5630,Company_2,Contact_87,Opportunity,20832.67,47,Rep_15,2024-10-23,2024-08-26,Email Campaign,Retail,75,9791.35
DEAL-5631,Company_60,Contact_179,Opportunity,216518.64,32,Rep_9,2024-08-07,2024-05-14,Email Campaign,Logistics,55,69285.96
DEAL-5632,Company_153,Contact_110,Proposal,147691.35,39,Rep_1,2024-12-28,2025-03-07,Cold Call,Healthcare,7,57599.63
DEAL-5633,Company_65,Contact_288,Closed Won,412971.74,33,Rep_10,2024-08-17,2024-11-02,Cold Call,Manufacturing,54,136280.67
DEAL-5634,Company_191,Contact_139,Lead,340401.12,31,Rep_4,2024-11-19,2025-05-02,Email Campaign,Retail,82,105524.35
DEAL-5635,Company_67,Contact_227,Closed Lost,309135.04,35,Rep_4,2024-04-08,2024-05-17,Event,Logistics,62,108197.26
DEAL-5636,Company_86,Contact_71,SQL,466121.55,69,Rep_14,2024-04-28,2025-02-19,Event,Healthcare,24,321623.87
DEAL-5637,Company_152,Contact_194,Proposal,48989.56,6,Rep_7,2024-10-23,2024-12-20,Cold Call,Manufacturing,58,2939.37
DEAL-5638,Company_123,Contact_168,MQL,477151.43,39,Rep_12,2024-08-29,2025-01-12,Cold Call,Logistics,23,186089.06
DEAL-5639,Company_9,Contact_223,SQL,54878.53,21,Rep_6,2024-06-27,2024-07-29,Website,Logistics,78,11524.49
DEAL-5640,Company_16,Contact_139,Closed Won,176773.69,66,Rep_10,2024-12-15,2025-01-31,Event,Healthcare,76,116670.64
DEAL-5641,Company_40,Contact_216,Lead,316985.46,99,Rep_10,2024-10-06,2024-06-29,Referral,Retail,51,313815.61
DEAL-5642,Company_174,Contact_18,Opportunity,174030.72,79,Rep_14,2024-04-18,2025-03-07,Cold Call,Retail,13,137484.27
DEAL-5643,Company_5,Contact_207,Proposal,342855.46,28,Rep_3,2024-08-11,2024-10-01,Partner,Technology,36,95999.53
DEAL-5644,Company_15,Contact_226,Proposal,388832.22,53,Rep_9,2024-05-24,2024-10-20,Event,Finance,11,206081.08
DEAL-5645,Company_155,Contact_149,Opportunity,415110.39,6,Rep_7,2024-06-01,2024-12-08,Cold Call,Manufacturing,69,24906.62
DEAL-5646,Company_124,Contact_11,Opportunity,93775.13,44,Rep_7,2024-10-21,2024-04-11,Cold Call,Technology,61,41261.06
DEAL-5647,Company_196,Contact_170,Closed Lost,95127.96,31,Rep_13,2024-09-05,2024-08-26,Referral,Retail,24,29489.67
DEAL-5648,Company_44,Contact_234,MQL,30895.44,52,Rep_3,2024-01-05,2024-06-08,Email Campaign,Healthcare,77,16065.63
DEAL-5649,Company_132,Contact_138,Opportunity,247971.66,43,Rep_9,2024-07-29,2025-06-13,Website,Healthcare,68,106627.81
DEAL-5650,Company_27,Contact_29,SQL,73079.14,69,Rep_6,2024-08-24,2024-09-22,Partner,Logistics,84,50424.61
DEAL-5651,Company_118,Contact_119,Closed Won,162705.51,57,Rep_14,2024-07-05,2024-03-03,Partner,Finance,25,92742.14
DEAL-5652,Company_22,Contact_298,Closed Won,421014.99,94,Rep_4,2024-04-19,2024-03-13,Referral,Manufacturing,16,395754.09
DEAL-5653,Company_181,Contact_81,Closed Won,474586.18,11,Rep_4,2024-08-25,2025-05-19,Referral,Manufacturing,43,52204.48
DEAL-5654,Company_83,Contact_159,Lead,411927.59,94,Rep_2,2024-12-12,2024-05-16,Email Campaign,Logistics,24,387211.93
DEAL-5655,Company_51,Contact_107,Lead,5320.95,80,Rep_7,2024-02-01,2024-03-01,Email Campaign,Manufacturing,66,4256.76
DEAL-5656,Company_196,Contact_213,Opportunity,286172.0,72,Rep_1,2024-08-08,2024-06-12,Email Campaign,Retail,38,206043.84
DEAL-5657,Company_14,Contact_129,Opportunity,87496.76,83,Rep_8,2024-11-29,2024-06-14,Website,Healthcare,56,72622.31
DEAL-5658,Company_160,Contact_115,Lead,190994.72,9,Rep_4,2024-05-26,2024-04-08,Event,Manufacturing,16,17189.52
DEAL-5659,Company_102,Contact_174,Closed Lost,216819.88,25,Rep_7,2024-05-02,2025-06-29,Website,Logistics,8,54204.97
DEAL-5660,Company_137,Contact_171,Closed Lost,471755.68,5,Rep_10,2024-03-31,2024-03-29,Cold Call,Finance,84,23587.78
DEAL-5661,Company_52,Contact_150,Opportunity,318700.67,80,Rep_11,2024-03-23,2025-02-18,Event,Healthcare,40,254960.54
DEAL-5662,Company_176,Contact_78,Closed Won,137489.25,38,Rep_1,2024-05-23,2025-04-12,Partner,Healthcare,13,52245.92
DEAL-5663,Company_90,Contact_33,Proposal,323183.45,39,Rep_3,2024-10-09,2025-01-08,Email Campaign,Technology,73,126041.55
DEAL-5664,Company_84,Contact_207,Negotiation,476173.41,63,Rep_5,2024-03-07,2024-05-04,Website,Finance,12,299989.25
DEAL-5665,Company_91,Contact_102,Closed Won,34283.77,45,Rep_8,2024-03-25,2025-02-17,Event,Technology,89,15427.7
DEAL-5666,Company_59,Contact_184,Lead,408913.9,65,Rep_14,2024-12-31,2024-08-08,Website,Manufacturing,35,265794.03
DEAL-5667,Company_64,Contact_113,MQL,112364.29,93,Rep_3,2024-12-30,2024-09-15,Referral,Healthcare,42,104498.79
DEAL-5668,Company_28,Contact_256,Opportunity,80788.44,36,Rep_2,2024-03-24,2024-07-01,Website,Retail,24,29083.84
DEAL-5669,Company_97,Contact_212,Closed Lost,449939.12,89,Rep_10,2024-06-02,2025-03-17,Partner,Technology,8,400445.82
DEAL-5670,Company_95,Contact_121,Proposal,5915.48,55,Rep_15,2024-05-27,2024-12-08,Cold Call,Retail,37,3253.51
DEAL-5671,Company_76,Contact_100,Opportunity,371837.44,40,Rep_13,2024-04-18,2024-05-15,Email Campaign,Manufacturing,33,148734.98
DEAL-5672,Company_197,Contact_224,Lead,48178.06,92,Rep_9,2024-02-25,2024-09-15,Event,Manufacturing,40,44323.82
DEAL-5673,Company_23,Contact_3,Proposal,310907.67,51,Rep_1,2024-01-23,2025-03-22,Partner,Manufacturing,44,158562.91
DEAL-5674,Company_182,Contact_18,SQL,312343.97,17,Rep_9,2024-08-12,2025-05-31,Partner,Technology,57,53098.47
DEAL-5675,Company_173,Contact_26,SQL,432074.14,32,Rep_7,2024-01-16,2025-06-01,Website,Retail,7,138263.72
DEAL-5676,Company_5,Contact_104,Closed Lost,412190.22,85,Rep_7,2024-08-15,2024-05-05,Cold Call,Healthcare,33,350361.69
DEAL-5677,Company_140,Contact_149,Proposal,344156.35,53,Rep_8,2024-02-04,2025-04-22,Cold Call,Logistics,77,182402.87
DEAL-5678,Company_42,Contact_88,MQL,193371.06,58,Rep_9,2024-02-26,2024-12-01,Event,Manufacturing,85,112155.21
DEAL-5679,Company_9,Contact_57,Lead,87370.84,69,Rep_11,2024-01-02,2025-02-24,Cold Call,Logistics,48,60285.88
DEAL-5680,Company_172,Contact_94,Opportunity,319663.05,23,Rep_3,2024-05-25,2024-09-04,Referral,Technology,33,73522.5
DEAL-5681,Company_24,Contact_148,Lead,251000.05,13,Rep_2,2024-04-29,2025-01-12,Event,Healthcare,38,32630.01
DEAL-5682,Company_60,Contact_89,Opportunity,43581.42,46,Rep_1,2024-05-01,2024-07-04,Cold Call,Manufacturing,70,20047.45
DEAL-5683,Company_20,Contact_172,Opportunity,478003.14,92,Rep_7,2024-04-23,2024-11-09,Event,Technology,36,439762.89
DEAL-5684,Company_29,Contact_115,Closed Lost,160637.66,17,Rep_8,2024-12-09,2024-06-18,Cold Call,Retail,85,27308.4
DEAL-5685,Company_13,Contact_280,SQL,6059.68,73,Rep_12,2024-06-06,2024-09-09,Cold Call,Finance,3,4423.57
DEAL-5686,Company_168,Contact_297,SQL,451336.7,98,Rep_7,2024-10-23,2024-09-15,Website,Technology,54,442309.97
DEAL-5687,Company_12,Contact_197,Proposal,290640.19,14,Rep_8,2024-03-26,2025-04-26,Website,Retail,47,40689.63
DEAL-5688,Company_152,Contact_166,Negotiation,367865.03,17,Rep_15,2024-06-25,2024-12-31,Website,Healthcare,41,62537.06
DEAL-5689,Company_32,Contact_10,Lead,80569.79,87,Rep_12,2024-01-23,2025-01-10,Referral,Healthcare,43,70095.72
DEAL-5690,Company_183,Contact_187,Lead,205279.81,15,Rep_11,2024-04-04,2024-07-17,Cold Call,Finance,15,30791.97
DEAL-5691,Company_169,Contact_114,MQL,324305.31,75,Rep_6,2024-01-27,2024-09-28,Website,Manufacturing,31,243228.98
DEAL-5692,Company_126,Contact_87,Closed Won,129227.53,80,Rep_3,2024-01-08,2024-10-17,Website,Retail,32,103382.02
DEAL-5693,Company_165,Contact_238,MQL,352241.98,34,Rep_14,2024-03-07,2025-03-18,Partner,Manufacturing,59,119762.27
DEAL-5694,Company_60,Contact_13,Closed Lost,120639.39,32,Rep_9,2024-02-28,2024-05-30,Partner,Manufacturing,54,38604.6
DEAL-5695,Company_156,Contact_78,Opportunity,108518.27,54,Rep_2,2024-04-25,2024-03-27,Referral,Retail,37,58599.87
DEAL-5696,Company_45,Contact_232,Closed Lost,10754.2,53,Rep_8,2024-09-29,2024-11-01,Partner,Technology,47,5699.73
DEAL-5697,Company_123,Contact_277,MQL,144543.84,86,Rep_2,2024-02-24,2025-03-31,Website,Technology,51,124307.7
DEAL-5698,Company_183,Contact_154,Opportunity,127134.71,61,Rep_15,2024-08-11,2025-02-21,Website,Logistics,5,77552.17
DEAL-5699,Company_144,Contact_159,MQL,383356.5,96,Rep_8,2024-05-13,2025-03-30,Cold Call,Finance,79,368022.24
DEAL-5700,Company_54,Contact_290,Closed Won,287006.4,27,Rep_12,2024-05-27,2024-09-08,Referral,Healthcare,80,77491.73
DEAL-5701,Company_147,Contact_28,Proposal,93023.12,31,Rep_8,2024-12-03,2024-06-20,Website,Healthcare,33,28837.17
DEAL-5702,Company_176,Contact_144,Lead,286223.1,27,Rep_1,2024-06-19,2025-01-16,Partner,Logistics,68,77280.24
DEAL-5703,Company_177,Contact_73,Negotiation,116594.58,66,Rep_10,2024-04-05,2024-03-19,Partner,Manufacturing,36,76952.42
DEAL-5704,Company_148,Contact_143,Closed Lost,215623.63,8,Rep_10,2024-03-28,2025-05-11,Referral,Healthcare,7,17249.89
DEAL-5705,Company_146,Contact_271,Negotiation,444662.99,86,Rep_4,2024-03-02,2025-02-11,Referral,Manufacturing,78,382410.17
DEAL-5706,Company_157,Contact_179,Closed Won,361031.83,78,Rep_11,2024-10-20,2024-11-01,Event,Retail,24,281604.83
DEAL-5707,Company_147,Contact_297,SQL,327294.51,98,Rep_4,2024-08-31,2024-06-06,Partner,Retail,32,320748.62
DEAL-5708,Company_27,Contact_152,Opportunity,144334.31,96,Rep_11,2024-04-07,2024-06-30,Referral,Logistics,52,138560.94
DEAL-5709,Company_161,Contact_259,Closed Won,66667.92,11,Rep_12,2024-06-28,2025-06-29,Event,Manufacturing,40,7333.47
DEAL-5710,Company_36,Contact_51,Proposal,377709.75,76,Rep_3,2024-07-03,2024-03-08,Website,Technology,24,287059.41
DEAL-5711,Company_111,Contact_96,Proposal,286105.74,52,Rep_5,2024-01-18,2024-03-05,Email Campaign,Retail,72,148774.98
DEAL-5712,Company_68,Contact_82,Closed Won,313266.28,74,Rep_3,2024-11-28,2024-08-17,Partner,Manufacturing,32,231817.05
DEAL-5713,Company_43,Contact_230,Proposal,487681.09,87,Rep_11,2024-10-15,2024-06-20,Cold Call,Technology,53,424282.55
DEAL-5714,Company_57,Contact_154,MQL,177418.86,60,Rep_4,2024-07-14,2025-01-24,Email Campaign,Healthcare,60,106451.32
DEAL-5715,Company_17,Contact_67,MQL,401370.03,5,Rep_10,2024-09-18,2024-03-21,Event,Finance,84,20068.5
DEAL-5716,Company_88,Contact_52,Closed Won,281683.64,87,Rep_7,2024-02-09,2025-03-18,Email Campaign,Manufacturing,43,245064.77
DEAL-5717,Company_84,Contact_115,MQL,121453.67,46,Rep_2,2024-12-23,2025-03-17,Event,Technology,42,55868.69
DEAL-5718,Company_81,Contact_46,Negotiation,31179.72,48,Rep_14,2024-08-22,2024-06-20,Partner,Retail,82,14966.27
DEAL-5719,Company_19,Contact_209,Opportunity,309925.39,60,Rep_11,2024-12-09,2024-12-07,Website,Technology,43,185955.23
DEAL-5720,Company_121,Contact_254,Proposal,152319.99,91,Rep_4,2024-11-12,2025-01-22,Partner,Logistics,27,138611.19
DEAL-5721,Company_34,Contact_290,MQL,349261.78,55,Rep_14,2024-08-01,2025-04-18,Partner,Finance,4,192093.98
DEAL-5722,Company_171,Contact_71,SQL,351859.95,24,Rep_11,2024-04-15,2025-02-20,Partner,Healthcare,29,84446.39
DEAL-5723,Company_5,Contact_132,Negotiation,230452.93,74,Rep_13,2024-09-08,2025-06-12,Cold Call,Manufacturing,18,170535.17
DEAL-5724,Company_11,Contact_151,MQL,270516.57,65,Rep_3,2024-07-06,2024-04-26,Email Campaign,Healthcare,28,175835.77
DEAL-5725,Company_60,Contact_149,SQL,315140.69,11,Rep_1,2024-05-29,2024-12-23,Cold Call,Technology,49,34665.48
DEAL-5726,Company_82,Contact_136,Closed Lost,236959.45,55,Rep_1,2024-09-17,2025-03-12,Partner,Logistics,47,130327.7
DEAL-5727,Company_194,Contact_66,MQL,439298.45,79,Rep_9,2024-11-21,2024-06-21,Cold Call,Technology,17,347045.78
DEAL-5728,Company_105,Contact_34,Proposal,42587.61,88,Rep_12,2024-03-03,2024-06-15,Referral,Healthcare,42,37477.1
DEAL-5729,Company_76,Contact_121,MQL,490009.99,31,Rep_14,2024-07-21,2024-04-15,Event,Technology,41,151903.1
DEAL-5730,Company_167,Contact_28,Negotiation,21558.2,54,Rep_15,2024-10-11,2025-06-24,Website,Manufacturing,4,11641.43
DEAL-5731,Company_48,Contact_19,MQL,108007.7,83,Rep_9,2024-04-29,2025-04-26,Cold Call,Finance,26,89646.39
DEAL-5732,Company_179,Contact_157,Proposal,355612.39,60,Rep_10,2024-05-05,2024-04-28,Referral,Logistics,65,213367.43
DEAL-5733,Company_81,Contact_257,Opportunity,47055.33,44,Rep_5,2024-01-04,2024-06-28,Cold Call,Finance,2,20704.35
DEAL-5734,Company_63,Contact_162,Negotiation,134775.51,22,Rep_1,2024-04-28,2024-10-10,Cold Call,Manufacturing,27,29650.61
DEAL-5735,Company_60,Contact_7,Lead,81218.46,9,Rep_3,2024-08-02,2025-05-10,Website,Technology,43,7309.66
DEAL-5736,Company_2,Contact_252,Proposal,363167.92,70,Rep_1,2024-12-21,2025-04-07,Partner,Technology,15,254217.54
DEAL-5737,Company_135,Contact_205,Proposal,291572.03,96,Rep_11,2024-07-11,2025-05-02,Cold Call,Finance,58,279909.15
DEAL-5738,Company_115,Contact_91,MQL,36916.91,62,Rep_8,2024-04-16,2025-04-08,Cold Call,Logistics,64,22888.48
DEAL-5739,Company_127,Contact_82,SQL,232766.45,79,Rep_12,2024-10-24,2024-12-31,Website,Logistics,31,183885.5
DEAL-5740,Company_130,Contact_269,Negotiation,108208.95,69,Rep_3,2024-03-09,2024-07-20,Partner,Retail,21,74664.18
DEAL-5741,Company_6,Contact_143,Proposal,484010.81,38,Rep_14,2024-03-09,2024-12-20,Partner,Healthcare,70,183924.11
DEAL-5742,Company_175,Contact_43,Proposal,58419.38,54,Rep_11,2024-07-09,2024-10-27,Cold Call,Finance,20,31546.47
DEAL-5743,Company_102,Contact_85,Closed Lost,301037.31,30,Rep_14,2024-10-25,2025-06-07,Cold Call,Finance,13,90311.19
DEAL-5744,Company_138,Contact_80,Opportunity,243514.38,26,Rep_10,2024-03-18,2024-10-05,Cold Call,Healthcare,3,63313.74
DEAL-5745,Company_8,Contact_120,Closed Won,291151.83,60,Rep_6,2024-01-06,2025-03-04,Partner,Healthcare,9,174691.1
DEAL-5746,Company_152,Contact_104,Closed Lost,478463.96,66,Rep_10,2024-09-21,2024-05-24,Referral,Manufacturing,78,315786.21
DEAL-5747,Company_135,Contact_164,Proposal,173934.53,98,Rep_10,2024-08-02,2025-01-27,Event,Finance,84,170455.84
DEAL-5748,Company_74,Contact_97,MQL,375639.35,27,Rep_3,2024-09-08,2024-10-08,Partner,Technology,49,101422.62
DEAL-5749,Company_187,Contact_192,Opportunity,226495.91,32,Rep_2,2024-05-25,2024-09-29,Event,Retail,83,72478.69
DEAL-5750,Company_130,Contact_148,Lead,332077.0,20,Rep_10,2024-02-13,2025-03-03,Partner,Finance,63,66415.4
DEAL-5751,Company_181,Contact_282,Negotiation,186000.49,95,Rep_2,2024-05-01,2024-10-22,Partner,Healthcare,37,176700.47
DEAL-5752,Company_164,Contact_248,SQL,117425.49,79,Rep_2,2024-06-20,2024-03-29,Website,Manufacturing,64,92766.14
DEAL-5753,Company_41,Contact_100,Closed Lost,46390.1,36,Rep_2,2024-06-07,2024-09-06,Referral,Logistics,38,16700.44
DEAL-5754,Company_199,Contact_13,Negotiation,55366.87,97,Rep_10,2024-11-21,2025-06-13,Website,Retail,86,53705.86
DEAL-5755,Company_148,Contact_175,Opportunity,479918.01,71,Rep_14,2024-03-22,2025-06-04,Email Campaign,Logistics,76,340741.79
DEAL-5756,Company_38,Contact_102,MQL,395286.03,50,Rep_8,2024-04-24,2024-12-25,Cold Call,Finance,76,197643.02
DEAL-5757,Company_158,Contact_270,Lead,126254.83,41,Rep_3,2024-03-08,2025-01-05,Website,Manufacturing,48,51764.48
DEAL-5758,Company_86,Contact_122,Negotiation,266927.88,59,Rep_8,2024-07-27,2024-07-07,Email Campaign,Logistics,47,157487.45
DEAL-5759,Company_173,Contact_87,Closed Won,358545.2,13,Rep_8,2024-10-21,2025-03-16,Website,Finance,11,46610.88
DEAL-5760,Company_35,Contact_102,SQL,179506.26,21,Rep_9,2024-11-19,2024-12-17,Cold Call,Manufacturing,59,37696.31
DEAL-5761,Company_52,Contact_259,Lead,222794.09,93,Rep_7,2024-03-24,2024-03-19,Cold Call,Healthcare,11,207198.5
DEAL-5762,Company_70,Contact_34,SQL,360599.05,24,Rep_8,2024-06-06,2025-06-06,Partner,Logistics,49,86543.77
DEAL-5763,Company_90,Contact_287,Closed Won,117589.89,20,Rep_5,2024-09-26,2025-04-20,Event,Finance,12,23517.98
DEAL-5764,Company_126,Contact_70,Proposal,265540.46,86,Rep_14,2024-01-17,2024-04-09,Email Campaign,Logistics,43,228364.8
DEAL-5765,Company_45,Contact_254,Lead,108993.64,94,Rep_9,2024-09-17,2024-09-20,Event,Manufacturing,70,102454.02
DEAL-5766,Company_141,Contact_163,Lead,6523.41,82,Rep_5,2024-02-19,2025-02-25,Referral,Manufacturing,28,5349.2
DEAL-5767,Company_5,Contact_171,Lead,346680.55,14,Rep_1,2024-01-13,2025-02-22,Referral,Technology,54,48535.28
DEAL-5768,Company_66,Contact_62,Closed Won,355096.11,84,Rep_11,2024-02-11,2024-05-21,Event,Technology,24,298280.73
DEAL-5769,Company_132,Contact_216,Closed Won,497882.74,30,Rep_6,2024-11-18,2024-03-20,Event,Retail,27,149364.82
DEAL-5770,Company_53,Contact_194,Opportunity,94602.64,6,Rep_4,2024-09-06,2025-06-23,Website,Healthcare,17,5676.16
DEAL-5771,Company_86,Contact_144,Negotiation,371092.26,92,Rep_8,2024-10-15,2025-05-10,Referral,Finance,15,341404.88
DEAL-5772,Company_121,Contact_137,Lead,474243.88,30,Rep_8,2024-09-09,2025-02-23,Referral,Logistics,34,142273.16
DEAL-5773,Company_50,Contact_179,Proposal,324067.27,67,Rep_13,2024-10-18,2025-01-16,Website,Healthcare,11,217125.07
DEAL-5774,Company_192,Contact_142,SQL,481754.58,12,Rep_9,2024-06-30,2025-01-29,Email Campaign,Healthcare,80,57810.55
DEAL-5775,Company_169,Contact_292,Closed Won,497248.29,23,Rep_11,2024-10-23,2024-10-09,Website,Finance,66,114367.11
DEAL-5776,Company_194,Contact_13,Opportunity,401804.08,88,Rep_10,2024-01-21,2025-01-28,Partner,Logistics,20,353587.59
DEAL-5777,Company_99,Contact_76,Closed Won,499646.52,61,Rep_13,2024-08-01,2024-07-26,Email Campaign,Healthcare,79,304784.38
DEAL-5778,Company_69,Contact_255,Proposal,314783.11,99,Rep_1,2024-10-03,2024-04-10,Event,Finance,33,311635.28
DEAL-5779,Company_198,Contact_237,Opportunity,251042.57,22,Rep_6,2024-12-29,2024-07-30,Cold Call,Manufacturing,48,55229.37
DEAL-5780,Company_145,Contact_105,Closed Lost,459229.95,89,Rep_11,2024-05-11,2024-07-22,Partner,Technology,63,408714.66
DEAL-5781,Company_158,Contact_152,Closed Lost,416323.14,88,Rep_3,2024-03-06,2024-07-26,Referral,Retail,69,366364.36
DEAL-5782,Company_37,Contact_9,Opportunity,59505.48,92,Rep_7,2024-09-20,2024-10-16,Email Campaign,Retail,1,54745.04
DEAL-5783,Company_173,Contact_53,SQL,154847.71,9,Rep_7,2024-01-27,2024-05-03,Website,Finance,26,13936.29
DEAL-5784,Company_106,Contact_283,Negotiation,134019.33,14,Rep_13,2024-10-11,2024-09-15,Event,Manufacturing,30,18762.71
DEAL-5785,Company_154,Contact_193,MQL,428354.52,55,Rep_15,2024-09-14,2024-10-12,Email Campaign,Technology,53,235594.99
DEAL-5786,Company_165,Contact_12,Opportunity,120456.45,15,Rep_2,2024-09-09,2024-05-31,Referral,Logistics,78,18068.47
DEAL-5787,Company_22,Contact_237,Closed Won,155502.16,11,Rep_4,2024-04-17,2024-10-07,Event,Logistics,39,17105.24
DEAL-5788,Company_20,Contact_121,Closed Lost,261800.38,82,Rep_12,2024-02-14,2025-01-23,Partner,Finance,42,214676.31
DEAL-5789,Company_13,Contact_171,Opportunity,42679.15,71,Rep_3,2024-08-10,2024-09-17,Website,Healthcare,8,30302.2
DEAL-5790,Company_128,Contact_257,Opportunity,480808.67,85,Rep_8,2024-05-12,2024-03-02,Partner,Finance,47,408687.37
DEAL-5791,Company_183,Contact_251,Closed Won,248076.07,93,Rep_15,2024-05-23,2025-02-06,Event,Retail,44,230710.75
DEAL-5792,Company_6,Contact_41,MQL,99264.69,18,Rep_15,2024-03-09,2024-12-07,Cold Call,Healthcare,57,17867.64
DEAL-5793,Company_28,Contact_110,Lead,139056.27,83,Rep_15,2024-05-02,2024-09-21,Email Campaign,Healthcare,76,115416.7
DEAL-5794,Company_97,Contact_82,Lead,400051.45,9,Rep_3,2024-10-31,2024-03-12,Event,Logistics,51,36004.63
DEAL-5795,Company_78,Contact_274,Lead,318833.21,40,Rep_3,2024-11-22,2024-04-13,Cold Call,Retail,5,127533.28
DEAL-5796,Company_21,Contact_234,Closed Lost,234989.88,33,Rep_3,2024-05-07,2024-04-08,Email Campaign,Logistics,73,77546.66
DEAL-5797,Company_122,Contact_194,Lead,169142.68,27,Rep_12,2024-02-21,2025-04-19,Website,Retail,43,45668.52
DEAL-5798,Company_181,Contact_18,SQL,450838.76,73,Rep_3,2024-01-13,2024-07-29,Partner,Healthcare,44,329112.29
DEAL-5799,Company_43,Contact_241,Proposal,387419.45,16,Rep_7,2024-03-10,2024-09-24,Partner,Technology,78,61987.11
DEAL-5800,Company_1,Contact_168,Proposal,360465.46,81,Rep_13,2024-01-04,2025-02-02,Referral,Technology,53,291977.02
DEAL-5801,Company_45,Contact_82,Closed Won,225770.25,87,Rep_8,2024-09-01,2025-01-14,Cold Call,Retail,71,196420.12
DEAL-5802,Company_37,Contact_133,Closed Lost,490674.27,68,Rep_15,2024-08-23,2024-04-01,Referral,Retail,79,333658.5
DEAL-5803,Company_93,Contact_134,Opportunity,356484.8,12,Rep_8,2024-10-13,2025-05-27,Cold Call,Retail,44,42778.18
DEAL-5804,Company_22,Contact_89,MQL,214694.24,61,Rep_6,2024-05-01,2024-07-08,Referral,Logistics,88,130963.49
DEAL-5805,Company_72,Contact_272,Lead,480473.26,64,Rep_15,2024-10-31,2025-03-09,Partner,Technology,16,307502.89
DEAL-5806,Company_24,Contact_275,Closed Lost,448383.87,40,Rep_9,2024-03-03,2025-04-10,Event,Retail,78,179353.55
DEAL-5807,Company_135,Contact_16,SQL,371282.77,39,Rep_3,2024-03-25,2024-11-18,Partner,Manufacturing,76,144800.28
DEAL-5808,Company_94,Contact_280,Closed Lost,384663.08,49,Rep_10,2024-12-01,2024-05-18,Event,Retail,9,188484.91
DEAL-5809,Company_15,Contact_121,SQL,214695.61,99,Rep_12,2024-11-18,2024-11-21,Event,Finance,14,212548.65
DEAL-5810,Company_9,Contact_240,Closed Won,256138.5,5,Rep_13,2024-08-07,2024-06-28,Website,Healthcare,4,12806.92
DEAL-5811,Company_98,Contact_234,Negotiation,99815.93,53,Rep_1,2024-08-11,2025-04-18,Event,Technology,25,52902.44
DEAL-5812,Company_118,Contact_180,Negotiation,299721.14,35,Rep_2,2024-09-13,2025-03-03,Event,Finance,89,104902.4
DEAL-5813,Company_35,Contact_223,Negotiation,188108.69,57,Rep_10,2024-10-28,2025-04-06,Website,Manufacturing,12,107221.95
DEAL-5814,Company_65,Contact_204,SQL,176981.97,5,Rep_12,2024-03-25,2025-04-08,Website,Retail,4,8849.1
DEAL-5815,Company_121,Contact_255,Lead,474372.96,92,Rep_10,2024-01-26,2024-05-27,Event,Logistics,41,436423.12
DEAL-5816,Company_94,Contact_127,Lead,86567.8,48,Rep_6,2024-03-08,2024-03-15,Cold Call,Manufacturing,32,41552.54
DEAL-5817,Company_24,Contact_222,Opportunity,415836.92,97,Rep_12,2024-05-10,2024-12-31,Referral,Finance,56,403361.81
DEAL-5818,Company_78,Contact_293,Closed Lost,144326.94,19,Rep_9,2024-03-27,2024-12-24,Cold Call,Manufacturing,54,27422.12
